medium location target_lum f2 f3 e3 start_int start_lum n_changes match_int match_lum
transp_med f2 1.369 1.369 2.220 1.023 0.987311620391 493.043184551 11 0.437311620391 218.384458873
transp_med f3 2.220 1.369 2.220 1.023 0.540583964348 269.95655049 4 0.640583964348 319.894500613
shadow e3 1.369 0.171 0.730 1.369 0.167348269807 83.5702955083 10 0.467348269807 233.384145878
shadow f2 0.171 0.171 0.730 1.369 0.7491301473 374.100239316 18 0.0741301472995 37.0190759846
shadow f3 0.730 0.171 0.730 1.369 0.582763722444 291.02025705 21 0.282763722444 141.20640668
transp_dark e3 1.023 0.490 2.220 1.023 0.92765055659 463.249672267 12 0.32765055659 163.621971528
transp_dark f2 0.490 0.490 2.220 1.023 0.808562545491 403.779560682 12 0.208562545491 104.151859943
transp_dark f3 2.220 0.490 2.220 1.023 0.471793853593 235.604179292 10 0.571793853593 285.542129415
transp_med e3 0.305 2.220 0.490 0.305 0.248752246655 124.221772865 1 0.198752246655 99.2527978031
transp_med f2 2.220 2.220 0.490 0.305 0.187492040781 93.6296818101 1 0.237492040781 118.598656872
transp_med f3 0.490 2.220 0.490 0.305 0.464919966703 232.171501085 1 0.414919966703 207.202526023
plain e3 0.490 0.092 1.369 0.490 0.884192775978 441.54774746 13 0.234192775978 116.95107166
plain f2 0.092 0.092 1.369 0.490 0.0844190381025 42.1571371421 3 0.05 24.9689750616
plain f3 1.369 0.092 1.369 0.490 0.110779130731 55.3208270512 9 0.560779130731 280.041602605
transp_med_steep e3 2.220 0.490 0.065 2.220 0.215196207605 107.464574821 9 0.665196207605 332.185350375
transp_med_steep f2 0.490 0.490 0.065 2.220 0.777677426337 388.356165283 10 0.277677426337 138.666414667
transp_med_steep f3 0.065 0.490 0.065 2.220 0.247331867288 123.512464525 4 0.0473318672878 23.6365642785
transp_dark e3 1.768 0.730 1.369 1.768 0.929522575221 464.184519997 9 0.479522575221 239.463744443
transp_dark f2 0.730 0.730 1.369 1.768 0.405351826619 202.424393 4 0.305351826619 152.486442877
transp_dark f3 1.369 0.730 1.369 1.768 0.881618413637 440.262163678 10 0.381618413637 190.572413063
plain e3 0.730 0.171 0.092 0.730 0.532257241797 265.798355936 7 0.282257241797 140.953480628
plain f2 0.171 0.171 0.092 0.730 0.429530582319 214.498767962 7 0.0795305823189 39.7159425311
plain f3 0.092 0.171 0.092 0.730 0.0719015572699 35.9061638072 7 0.0469015572699 23.4216762764
transp_dark_steep e3 0.305 2.220 1.023 0.305 0.872963329154 435.939991906 15 0.122963329154 61.4053659825
transp_dark_steep f2 2.220 2.220 1.023 0.305 0.229909065351 114.811874383 8 0.529909065351 264.625724753
transp_dark_steep f3 1.023 2.220 1.023 0.305 0.276095663898 137.87651493 6 0.256095663898 127.888924905
plain e3 0.171 0.065 0.305 0.171 0.775996072771 387.516531778 18 0.100996072771 50.4353684467
plain f2 0.065 0.065 0.305 0.171 0.292268425345 145.952860475 13 0.02 9.98759002463
plain f3 0.305 0.065 0.305 0.171 0.646741246816 322.969321261 10 0.146741246816 73.2795706449
shadow e3 0.065 0.730 1.023 0.065 0.121014607123 60.432214147 7 0.01 4.99379501231
shadow f2 0.730 0.730 1.023 0.065 0.574495416216 286.89123441 7 0.224495416216 112.108408979
shadow f3 1.023 0.730 1.023 0.065 0.774383521399 386.711256678 8 0.374383521399 186.959456185
transp_med_steep e3 0.065 0.092 2.220 0.065 0.748177732784 373.62462303 20 0.025 12.4844875308
transp_med_steep f2 0.092 0.092 2.220 0.065 0.528473785474 263.908975404 10 0.0284737854743 14.2192247883
transp_med_steep f3 2.220 0.092 2.220 0.065 0.170816564582 85.3022908231 9 0.620816564582 310.023066377
transp_med e3 0.730 0.305 1.768 0.730 0.673188903834 336.176739031 8 0.273188903834 136.424938539
transp_med f2 0.305 0.305 1.768 0.730 0.0930830536985 46.4837689291 11 0.0930830536985 46.4837689291
transp_med f3 1.768 0.305 1.768 0.730 0.212963810541 106.349761488 7 0.562963810541 281.132586919
transp_dark_steep e3 0.490 0.065 1.023 0.490 0.842161774334 420.558326823 11 0.292161774334 145.899601146
transp_dark_steep f2 0.065 0.065 1.023 0.490 0.639081884395 319.144392675 21 0.0490818843951 24.5104869487
transp_dark_steep f3 1.023 0.065 1.023 0.490 0.198408961935 99.0813684511 5 0.348408961935 173.988293636
shadow e3 0.490 0.092 2.220 0.490 0.357366493361 178.461501211 3 0.207366493361 103.554576026
shadow f2 0.092 0.092 2.220 0.490 0.304745127137 152.183469592 17 0.025 12.4844875308
shadow f3 2.220 0.092 2.220 0.490 0.024676262784 12.3228198013 12 0.524676262784 262.012570417
transp_dark_steep e3 1.369 1.768 0.730 1.369 0.669901288617 334.534971384 6 0.369901288617 184.721121014
transp_dark_steep f2 1.768 1.768 0.730 1.369 0.171509736285 85.6484465625 10 0.571509736285 285.400247055
transp_dark_steep f3 0.730 1.768 0.730 1.369 0.812589176301 405.790377567 12 0.212589176301 106.162676828
plain e3 0.490 0.065 1.768 0.490 0.900662358448 449.77231934 15 0.150662358448 75.2376934162
plain f2 0.065 0.065 1.768 0.490 0.571219929759 285.255523616 11 0.021219929759 10.5967979392
plain f3 1.768 0.065 1.768 0.490 0.716681206414 357.895903401 1 0.766681206414 382.864878463
transp_med_steep e3 1.369 0.092 2.220 1.369 0.981233613625 490.007952564 11 0.431233613625 215.349226886
transp_med_steep f2 0.092 0.092 2.220 1.369 0.622413753505 310.820669785 20 0.0624137535053 31.1681490955
transp_med_steep f3 2.220 0.092 2.220 1.369 0.900653778201 449.76803454 6 0.700653778201 349.892134294
plain e3 0.092 0.730 2.220 0.092 0.418947810664 209.213948731 8 0.0189478106637 9.46214823868
plain f2 0.730 0.730 2.220 0.092 0.332448723039 166.018077496 6 0.232448723039 116.080127373
plain f3 2.220 0.730 2.220 0.092 0.584541982959 291.908283899 8 0.884541982959 441.722134269
plain e3 1.023 0.490 0.305 1.023 0.0660581739965 32.9880979826 9 0.35 174.782825431
plain f2 0.490 0.490 0.305 1.023 0.851225724779 425.084677875 20 0.236225724779 117.966284618
plain f3 0.305 0.490 0.305 1.023 0.768821765697 383.93382989 12 0.168821765697 84.3061291508
transp_med e3 2.220 0.171 0.092 2.220 0.55034358275 274.83030386 6 0.55034358275 274.83030386
transp_med f2 0.171 0.171 0.092 2.220 0.841990176914 420.472634589 15 0.0919901769135 45.9380086653
transp_med f3 0.092 0.171 0.092 2.220 0.219708240441 109.717791528 5 0.069708240441 34.8108663431
transp_dark_steep e3 0.065 0.092 0.305 0.065 0.192794468551 96.2776055452 6 0.0277944685511 13.8799878421
transp_dark_steep f2 0.092 0.092 0.305 0.065 0.137471611163 68.6505046161 7 0.035 17.4782825431
transp_dark_steep f3 0.305 0.092 0.305 0.065 0.446253398898 222.849799765 6 0.146253398898 73.0359493952
shadow e3 0.730 0.171 0.305 0.730 0.72322939364 361.165933872 10 0.22322939364 111.476183256
shadow f2 0.171 0.171 0.305 0.730 0.0634561525852 31.688701828 6 0.0384561525852 19.2042142973
shadow f3 0.305 0.171 0.305 0.730 0.40576324955 202.629849178 6 0.10576324955 52.815998809
transp_med e3 1.023 0.065 0.305 1.023 0.228555328467 114.135845933 7 0.378555328467 189.042771118
transp_med f2 0.065 0.065 0.305 1.023 0.322156335004 160.878269893 5 0.0721563350041 36.0333945851
transp_med f3 0.305 0.065 0.305 1.023 0.805413162306 402.206823278 13 0.155413162306 77.6101474774
shadow e3 0.171 0.730 0.065 0.171 0.0149282564673 7.45486526889 4 0.05 24.9689750616
shadow f2 0.730 0.730 0.065 0.171 0.221022333286 110.374022557 8 0.321022333286 160.311972681
shadow f3 0.065 0.730 0.065 0.171 0.93375353862 466.297376389 26 0.015 7.49069251847
plain e3 0.092 2.220 0.065 0.092 0.0840901452428 41.9928947898 7 0.03 14.9813850369
plain f2 2.220 2.220 0.065 0.092 0.0709355683783 35.4237687563 16 0.870935568378 434.927369741
plain f3 0.065 2.220 0.065 0.092 0.278537737355 139.096036354 12 0.025 12.4844875308
plain e3 0.490 1.023 0.065 0.490 0.207967078984 103.854496176 6 0.207967078984 103.854496176
plain f2 1.023 1.023 0.065 0.490 0.717088060639 358.099078061 11 0.367088060639 183.31625263
plain f3 0.065 1.023 0.065 0.490 0.389209218964 194.363105641 11 0.0192092189636 9.59269018507
transp_dark_steep e3 1.369 1.023 0.730 1.369 0.217729050917 108.72942485 10 0.517729050917 258.54327522
transp_dark_steep f2 1.023 1.023 0.730 1.369 0.00885392566164 4.42146898085 11 0.3 149.813850369
transp_dark_steep f3 0.730 1.023 0.730 1.369 0.446516546507 222.981210286 4 0.246516546507 123.10531004
plain e3 2.220 0.730 1.768 2.220 0.535790952182 267.563018465 8 0.935790952182 467.314818958
plain f2 0.730 0.730 1.768 2.220 0.409625467693 204.558561748 1 0.359625467693 179.589586686
plain f3 1.768 0.730 1.768 2.220 0.999861557147 499.310365708 8 0.7 349.565650862
transp_dark e3 0.171 0.305 1.369 0.171 0.824560320512 411.768521593 13 0.174560320512 87.1718457923
transp_dark f2 0.305 0.305 1.369 0.171 0.388119045102 193.818695161 4 0.288119045102 143.880745038
transp_dark f3 1.369 0.305 1.369 0.171 0.529228399603 264.285814231 2 0.529228399603 264.285814231
plain e3 2.220 0.305 0.171 2.220 0.533498333129 266.418131506 7 0.883498333129 441.200956937
plain f2 0.305 0.305 0.171 2.220 0.297997165468 148.81367586 5 0.147997165468 73.9067506749
plain f3 0.171 0.305 0.171 2.220 0.14564169352 72.7304762685 6 0.0806416935199 40.2708086884
plain e3 1.023 1.768 0.730 1.023 0.568239043493 283.76693012 5 0.418239043493 208.860004935
plain f2 1.768 1.768 0.730 1.023 0.0749506509795 37.4288187031 12 0.67495065098 337.056519442
plain f3 0.730 1.768 0.730 1.023 0.0693532435874 34.6335881915 11 0.319353243587 159.478463499
transp_med_steep e3 0.092 1.023 0.305 0.092 0.871182833194 435.050848722 21 0.0561828331937 28.0565552181
transp_med_steep f2 1.023 1.023 0.305 0.092 0.535787165972 267.561127709 4 0.335787165972 167.685227463
transp_med_steep f3 0.305 1.023 0.305 0.092 0.305109791975 152.365575737 2 0.205109791975 102.427625614
plain e3 1.369 1.023 0.171 1.369 0.0392060082991 19.5786768697 11 0.5 249.689750616
plain f2 1.023 1.023 0.171 1.369 0.558896653627 279.101532128 5 0.408896653627 204.194606944
plain f3 0.171 1.023 0.171 1.369 0.354971093304 177.265287526 13 0.0649710933043 32.4452321688
transp_dark e3 1.768 0.305 0.092 1.768 0.017700881805 8.83945752712 14 0.617700881805 308.467158266
transp_dark f2 0.305 0.305 0.092 1.768 0.739582963066 369.332571215 10 0.239582963066 119.642820599
transp_dark f3 0.092 0.305 0.092 1.768 0.674268516277 336.715875354 22 0.0692685162766 34.5912771093
transp_dark e3 0.730 0.490 0.092 0.730 0.102346844925 51.109916371 6 0.302346844925 150.985816617
transp_dark f2 0.490 0.490 0.092 0.730 0.0663805457476 33.1490838269 11 0.131380545748 65.6087514069
transp_dark f3 0.092 0.490 0.092 0.730 0.0628261456453 31.3740892767 17 0.0378261456453 18.8896017459
shadow e3 0.730 0.171 1.023 0.730 0.376464702695 187.998755463 2 0.276464702695 138.06080534
shadow f2 0.171 0.171 1.023 0.730 0.213567565675 106.651264426 10 0.0385675656747 19.2598517103
shadow f3 1.023 0.171 1.023 0.730 0.666771061572 332.971800163 5 0.416771061572 208.126924856
transp_dark e3 0.171 0.305 0.490 0.171 0.787757185794 393.389790533 13 0.137757185794 68.7931147329
transp_dark f2 0.305 0.305 0.490 0.171 0.559397188114 279.351488791 8 0.259397188114 129.537638421
transp_dark f3 0.490 0.305 0.490 0.171 0.147945531177 73.8809655686 6 0.247945531177 123.818915692
shadow e3 1.369 0.171 0.730 1.369 0.718108101324 358.60846547 6 0.418108101324 208.7946151
shadow f2 0.171 0.171 0.730 1.369 0.951723546764 475.271230093 18 0.0517235467643 25.8296789851
shadow f3 0.730 0.171 0.730 1.369 0.851679203666 425.311135936 12 0.251679203666 125.683435197
transp_dark_steep e3 0.730 2.220 0.171 0.730 0.524109026835 261.729304412 5 0.274109026835 136.884429104
transp_dark_steep f2 2.220 2.220 0.171 0.730 0.792280669676 395.648725658 5 0.542280669676 270.80385035
transp_dark_steep f3 0.171 2.220 0.171 0.730 0.597379973403 298.319313164 10 0.0973799734033 48.6295625481
plain e3 1.768 0.490 1.023 1.768 0.386265374551 192.893010086 9 0.736265374551 367.675835517
plain f2 0.490 0.490 1.023 1.768 0.670478656344 334.823296991 9 0.220478656344 110.102521437
plain f3 1.023 0.490 1.023 1.768 0.732813088499 365.95183463 7 0.482813088499 241.106959323
transp_dark e3 0.490 0.305 1.768 0.490 0.51285636722 256.109956866 7 0.16285636722 81.3271314349
transp_dark f2 0.305 0.305 1.768 0.490 0.764540948854 381.79607771 11 0.214540948854 107.137352032
transp_dark f3 1.768 0.305 1.768 0.490 0.602690192933 300.971127944 6 0.702690192933 350.909078067
plain e3 0.171 0.065 0.305 0.171 0.643988511454 321.594661649 11 0.0939885114543 46.9359359715
plain f2 0.065 0.065 0.305 0.171 0.331191037877 165.390015308 6 0.0311910378775 15.5761649381
plain f3 0.305 0.065 0.305 0.171 0.379704660899 189.616724175 5 0.129704660899 64.7718488673
transp_med_steep e3 0.490 0.065 2.220 0.490 0.225968177211 112.84387563 1 0.275968177211 137.812850691
transp_med_steep f2 0.065 0.065 2.220 0.490 0.0900233783588 44.955829784 1 0.0400233783588 19.9868547224
transp_med_steep f3 2.220 0.065 2.220 0.490 0.804395982806 401.698864686 5 0.654395982806 326.791939501
shadow e3 0.490 1.023 0.092 0.490 0.746977545158 373.025273932 20 0.126977545158 63.4099831687
shadow f2 1.023 1.023 0.092 0.490 0.661063837213 330.121729309 7 0.311063837213 155.338903878
shadow f3 0.092 1.023 0.092 0.490 0.439021618407 219.23839683 17 0.015 7.49069251847
transp_med_steep e3 0.065 0.092 2.220 0.065 0.220376285701 110.051399636 4 0.0203762857006 10.1754993901
transp_med_steep f2 0.092 0.092 2.220 0.065 0.994910746208 496.838032211 19 0.0449107462078 22.4275060412
transp_med_steep f3 2.220 0.092 2.220 0.065 0.263994703833 131.833543528 10 0.663994703833 331.585344021
shadow e3 0.171 1.768 0.065 0.171 0.0126625279348 6.3234068844 9 0.08 39.9503600985
shadow f2 1.768 1.768 0.065 0.171 0.928307508733 463.5777407 8 0.528307508733 263.825940208
shadow f3 0.065 1.768 0.065 0.171 0.533911196554 266.624307037 14 0.0139111965542 6.94696639676
transp_dark e3 2.220 1.023 0.305 2.220 0.667281198908 333.226552292 4 0.467281198908 233.350652046
transp_dark f2 1.023 1.023 0.305 2.220 0.230120978995 114.917699713 4 0.430120978995 214.79359996
transp_dark f3 0.305 1.023 0.305 2.220 0.81741677663 408.201182211 14 0.11741677663 58.6355313495
plain e3 1.768 0.171 1.369 1.768 0.87311643614 436.016450396 3 0.82311643614 411.047475335
plain f2 0.171 0.171 1.369 1.768 0.344246053555 171.909422525 8 0.0792460535547 39.5738546987
plain f3 1.369 0.171 1.369 1.768 0.385078407473 192.300263059 6 0.585078407473 292.176163305
plain e3 2.220 0.730 1.768 2.220 0.856909918534 427.923247718 0 0.856909918534 427.923247718
plain f2 0.730 0.730 1.768 2.220 0.889504831653 444.200479174 10 0.389504831653 194.510728558
plain f3 1.768 0.730 1.768 2.220 0.444823716257 222.13584556 7 0.694823716257 346.980720868
plain e3 0.730 0.171 0.092 0.730 0.312273297628 155.942883617 5 0.262273297628 130.973908556
plain f2 0.171 0.171 0.092 0.730 0.653377465985 326.283313079 11 0.103377465985 51.6245874021
plain f3 0.092 0.171 0.092 0.730 0.608832474657 304.038457528 11 0.0588324746575 29.3797318507
transp_dark e3 1.768 0.490 1.023 1.768 0.852941329538 425.941415724 6 0.552941329538 276.127565355
transp_dark f2 0.490 0.490 1.023 1.768 0.623053574557 311.140183303 11 0.0730535745571 36.4814576255
transp_dark f3 1.023 0.490 1.023 1.768 0.874809528484 436.861946007 12 0.274809528484 137.234245268
transp_med e3 1.369 0.171 0.065 1.369 0.257683234198 128.68172497 8 0.457683234198 228.557625216
transp_med f2 0.171 0.171 0.065 1.369 0.275856642147 137.757152367 6 0.0758566421473 37.8812521206
transp_med f3 0.065 0.171 0.065 1.369 0.0619848579613 30.9539674526 1 0.0119848579613 5.98499239106
plain e3 0.092 2.220 0.065 0.092 0.865593880767 432.259840446 19 0.0255938807671 12.781059412
plain f2 2.220 2.220 0.065 0.092 0.306442978086 153.031341553 9 0.756442978086 377.752117107
plain f3 0.065 2.220 0.065 0.092 0.286340573563 142.992612808 9 0.01 4.99379501231
transp_dark_steep e3 1.369 1.023 0.730 1.369 0.344931701085 172.251820847 7 0.594931701085 297.096696154
transp_dark_steep f2 1.023 1.023 0.730 1.369 0.702077833036 350.603278087 7 0.352077833036 175.820452656
transp_dark_steep f3 0.730 1.023 0.730 1.369 0.997503913721 498.13300691 14 0.297503913721 148.567356048
shadow e3 2.220 0.490 0.092 2.220 0.29413016602 146.882575604 7 0.64413016602 321.665401035
shadow f2 0.490 0.490 0.092 2.220 0.0261593648948 13.0634505937 5 0.1 49.9379501231
shadow f3 0.092 0.490 0.092 2.220 0.953869333833 476.342792169 27 0.0188693338328 9.42295851801
transp_med_steep e3 0.171 1.768 0.092 0.171 0.998895345123 498.82785923 18 0.098895345123 49.3863081217
transp_med_steep f2 1.768 1.768 0.092 0.171 0.95748120542 478.146486801 6 0.65748120542 328.332636432
transp_med_steep f3 0.092 1.768 0.092 0.171 0.498345653883 248.863604077 14 0.068345653883 34.1304185474
transp_dark_steep e3 1.369 0.171 0.730 1.369 0.582203522315 290.740504589 4 0.382203522315 190.864604343
transp_dark_steep f2 0.171 0.171 0.730 1.369 0.740195553393 369.638486267 13 0.0901955533931 45.0418104668
transp_dark_steep f3 0.730 0.171 0.730 1.369 0.490686121386 245.038590559 5 0.240686121386 120.193715251
transp_med e3 1.369 0.092 1.768 1.369 0.520023637257 259.689144602 3 0.370023637257 184.782219417
transp_med f2 0.092 0.092 1.768 1.369 0.774149360427 386.594321489 17 0.0341493604272 17.0534905775
transp_med f3 1.768 0.092 1.768 1.369 0.503095045341 251.235352814 1 0.453095045341 226.266377753
transp_med e3 1.768 0.730 1.369 1.768 0.657924467344 328.55399235 3 0.507924467344 253.647067165
transp_med f2 0.730 0.730 1.369 1.768 0.986637302238 492.706443888 19 0.236637302238 118.171817964
transp_med f3 1.369 0.730 1.369 1.768 0.135538544672 67.685170836 5 0.385538544672 192.530046144
transp_med_steep e3 0.490 0.730 0.171 0.490 0.971094618679 484.944746324 14 0.271094618679 135.379095462
transp_med_steep f2 0.730 0.730 0.171 0.490 0.745002577698 372.039015667 8 0.345002577698 172.287215174
transp_med_steep f3 0.171 0.730 0.171 0.490 0.383929368277 191.726456438 5 0.133929368277 66.8815811304
transp_med e3 2.220 0.490 0.730 2.220 0.0620386146471 30.9808124395 13 0.512038614647 255.701587994
transp_med f2 0.490 0.490 0.730 2.220 0.061017617212 30.4709472497 6 0.261017617212 130.346847496
transp_med f3 0.730 0.490 0.730 2.220 0.317558939349 158.582424744 1 0.267558939349 133.613449682
transp_med e3 0.171 2.220 0.730 0.171 0.695635847976 347.386282801 12 0.0956358479765 47.7585820623
transp_med f2 2.220 2.220 0.730 0.171 0.305319440393 152.47026986 7 0.555319440393 277.315145168
transp_med f3 0.730 2.220 0.730 0.171 0.242228237154 120.963816254 3 0.292228237154 145.932791316
transp_med e3 0.305 2.220 0.490 0.305 0.524319344223 261.834332604 8 0.124319344223 62.0825321113
transp_med f2 2.220 2.220 0.490 0.305 0.168426572287 84.1087776629 8 0.568426572287 283.860578155
transp_med f3 0.490 2.220 0.490 0.305 0.428100947017 213.784837398 5 0.178100947017 88.9399620904
transp_dark e3 1.023 1.369 2.220 1.023 0.277130516383 138.393299048 3 0.227130516383 113.424323986
transp_dark f2 1.369 1.369 2.220 1.023 0.821800986894 410.390566947 14 0.321800986894 160.700816331
transp_dark f3 2.220 1.369 2.220 1.023 0.215862372474 107.797243901 5 0.365862372474 182.704169085
shadow e3 1.023 2.220 0.305 1.023 0.114115023347 56.986703442 14 0.414115023347 206.800553811
shadow f2 2.220 2.220 0.305 1.023 0.35723097761 178.393827424 6 0.55723097761 278.26972767
shadow f3 0.305 2.220 0.305 1.023 0.847499217418 423.223736488 22 0.117499217418 58.6767005891
shadow e3 1.369 0.092 1.768 1.369 0.0948512114695 47.3667506748 9 0.444851211469 222.149576106
shadow f2 0.092 0.092 1.768 1.369 0.953317389974 476.067162721 26 0.0233173899744 11.6442265754
shadow f3 1.768 0.092 1.768 1.369 0.583822306977 291.548892466 1 0.533822306977 266.579917404
transp_dark e3 1.023 0.490 2.220 1.023 0.47283535541 236.124283949 3 0.32283535541 161.217358765
transp_dark f2 0.490 0.490 2.220 1.023 0.445461405095 222.454294294 5 0.195461405095 97.6094189865
transp_dark f3 2.220 0.490 2.220 1.023 0.181345946447 90.5604482869 7 0.531345946447 265.343273718
transp_med_steep e3 2.220 1.768 0.092 2.220 0.788034839733 393.528445219 3 0.738034839733 368.559470157
transp_med_steep f2 1.768 1.768 0.092 2.220 0.858011051894 428.473131146 5 0.608011051894 303.628255838
transp_med_steep f3 0.092 1.768 0.092 2.220 0.148600024004 74.2078058701 2 0.0486000240041 24.269855747
plain e3 0.490 1.023 0.065 0.490 0.903293301574 451.086158406 13 0.253293301574 126.489482605
plain f2 1.023 1.023 0.065 0.490 0.672512969132 335.839191097 5 0.422512969132 210.994315789
plain f3 0.065 1.023 0.065 0.490 0.218841120714 109.284769711 11 0.02 9.98759002463
transp_med_steep e3 0.065 1.768 0.171 0.065 0.60146322003 300.358402828 11 0.0514632200305 25.6996771506
transp_med_steep f2 1.768 1.768 0.171 0.065 0.388727684093 194.122636997 7 0.538727684093 269.029562182
transp_med_steep f3 0.171 1.768 0.171 0.065 0.849183747713 424.064956387 15 0.0991837477128 49.5303304631
plain e3 0.305 1.369 0.730 0.305 0.814965524731 406.977077261 14 0.114965524731 57.4114263992
plain f2 1.369 1.369 0.730 0.305 0.0270884064516 13.5273949029 14 0.5 249.689750616
plain f3 0.730 1.369 0.730 0.305 0.490011668979 244.701782852 7 0.240011668979 119.856907545
transp_dark_steep e3 0.305 0.490 2.220 0.305 0.304209756492 151.916116467 4 0.104209756492 52.0402162207
transp_dark_steep f2 0.490 0.490 2.220 0.305 0.580181020402 289.730508592 7 0.230181020402 114.947683161
transp_dark_steep f3 2.220 0.490 2.220 0.305 0.0123898034055 6.18721384499 12 0.612389803405 305.814914584
transp_med_steep e3 1.768 0.730 1.369 1.768 0.691126030549 345.134172424 2 0.591126030549 295.1962223
transp_med_steep f2 0.730 0.730 1.369 1.768 0.00539747923341 2.69539048749 10 0.35 174.782825431
transp_med_steep f3 1.369 0.730 1.369 1.768 0.750965850953 375.016952091 5 0.500965850953 250.172076783
transp_med e3 0.171 0.092 0.065 0.171 0.895109528366 446.999349823 19 0.0801095283659 40.0050563192
transp_med f2 0.092 0.092 0.065 0.171 0.501450657372 250.414179171 9 0.0514506573725 25.6934036167
transp_med f3 0.065 0.092 0.065 0.171 0.673173468711 336.169031047 28 0.108173468711 54.0196128513
transp_dark_steep e3 2.220 1.768 1.023 2.220 0.981424422385 490.103238547 14 0.45 224.720775554
transp_dark_steep f2 1.768 1.768 1.023 2.220 0.524609209489 261.979085376 2 0.424609209489 212.041135253
transp_dark_steep f3 1.023 1.768 1.023 2.220 0.723043391818 361.073048375 11 0.273043391818 136.352272821
transp_med_steep e3 0.305 0.490 1.369 0.305 0.472397408414 235.905582197 5 0.222397408414 111.060706889
transp_med_steep f2 0.490 0.490 1.369 0.305 0.755622461165 377.342367776 10 0.255622461165 127.65261716
transp_med_steep f3 1.369 0.490 1.369 0.305 0.356134052947 177.846045732 4 0.456134052947 227.783995855
transp_med_steep e3 0.092 1.023 0.305 0.092 0.856550412009 427.743717529 17 0.106550412009 53.2090916052
transp_med_steep f2 1.023 1.023 0.305 0.092 0.331093031482 165.341072922 2 0.331093031482 165.341072922
transp_med_steep f3 0.305 1.023 0.305 0.092 0.848980521724 423.963469493 13 0.198980521724 99.3667936931
shadow e3 0.305 0.092 1.768 0.305 0.753917382856 376.49088662 21 0.103917382856 51.8942108198
shadow f2 0.092 0.092 1.768 0.305 0.992616443237 495.692304338 21 0.05 24.9689750616
shadow f3 1.768 0.092 1.768 0.305 0.953929838886 476.373007153 7 0.603929838886 301.590181722
transp_med e3 2.220 0.171 0.092 2.220 0.886735619701 442.81759149 5 0.636735619701 317.972716182
transp_med f2 0.171 0.171 0.092 2.220 0.590775959656 295.021404073 11 0.140775959656 70.3006285184
transp_med f3 0.092 0.171 0.092 2.220 0.372092373819 185.81530405 6 0.0720923738189 36.0014536803
shadow e3 0.490 0.092 2.220 0.490 0.312582226865 156.097156546 2 0.212582226865 106.159206423
shadow f2 0.092 0.092 2.220 0.490 0.424026103275 211.749943963 8 0.0240261032755 11.9981434702
shadow f3 2.220 0.092 2.220 0.490 0.715919683061 357.515614249 4 0.515919683061 257.639714002
transp_dark e3 1.768 0.092 0.065 1.768 0.87151994208 435.219193989 7 0.52151994208 260.436368558
transp_dark f2 0.092 0.092 0.065 1.768 0.237359599306 118.532518314 4 0.0373595993064 18.6566180679
transp_dark f3 0.065 0.092 0.065 1.768 0.111224365591 55.5431682136 8 0.046224365591 23.0835006336
transp_dark_steep e3 1.023 2.220 0.305 1.023 0.289064840637 144.353055941 1 0.239064840637 119.384080879
transp_dark_steep f2 2.220 2.220 0.305 1.023 0.0150355022301 7.50842160441 9 0.46503550223 232.229197159
transp_dark_steep f3 0.305 2.220 0.305 1.023 0.65279325761 325.991571393 10 0.15279325761 76.3018207768
shadow e3 0.171 0.730 0.065 0.171 0.602095536193 300.674168557 11 0.0520955361926 26.0154428802
shadow f2 0.730 0.730 0.065 0.171 0.0912659583815 45.5763487759 7 0.441265958381 220.359174207
shadow f3 0.065 0.730 0.065 0.171 0.896858607072 447.872803875 25 0.02 9.98759002463
transp_med e3 0.730 0.305 1.768 0.730 0.402183935361 200.842413044 3 0.252183935361 125.935487859
transp_med f2 0.305 0.305 1.768 0.730 0.224030193419 111.87608625 4 0.124030193419 61.9381361272
transp_med f3 1.768 0.305 1.768 0.730 0.0323658391871 16.1628366302 9 0.482365839187 240.883612184
transp_dark e3 0.092 0.065 0.171 0.092 0.036372540172 18.1637009696 0 0.036372540172 18.1637009696
transp_dark f2 0.065 0.065 0.171 0.092 0.0462814218962 23.1119933828 0 0.0462814218962 23.1119933828
transp_dark f3 0.171 0.065 0.171 0.092 0.128706485808 64.2733806879 0 0.128706485808 64.2733806879
plain e3 0.171 2.220 0.305 0.171 0.719441096248 359.27413581 13 0.069441096248 34.6774600093
plain f2 2.220 2.220 0.305 0.171 0.984486069825 491.632162518 0 0.984486069825 491.632162518
plain f3 0.305 2.220 0.305 0.171 0.425808769755 212.64017106 6 0.125808769755 62.8263206906
shadow e3 0.730 1.023 0.305 0.730 0.237609579032 118.657353065 3 0.287609579032 143.626328127
shadow f2 1.023 1.023 0.305 0.730 0.331324626452 165.456726703 1 0.281324626452 140.487751642
shadow f3 0.305 1.023 0.305 0.730 0.763201315689 381.127092368 13 0.113201315689 56.5304165674
transp_dark e3 1.768 0.730 1.369 1.768 0.0334828085384 16.7206282277 9 0.483482808538 241.441403782
transp_dark f2 0.730 0.730 1.369 1.768 0.710596220473 354.857186156 9 0.260596220473 130.136410602
transp_dark f3 1.369 0.730 1.369 1.768 0.507147478743 253.259054985 2 0.407147478743 203.321104862
transp_med_steep e3 1.369 0.092 1.023 1.369 0.438757646266 219.106574554 4 0.438757646266 219.106574554
transp_med_steep f2 0.092 0.092 1.023 1.369 0.103510700995 51.6911222352 1 0.0535107009954 26.7221471736
